symbol,timestamp,open,high,low,close,volume,trade_count,vwap
JPM,2016-03-04 00:00:00-05:00,60.06,60.55,59.531,60.05,20038841.0,107025.0,60.080236
JPM,2016-03-07 00:00:00-05:00,59.54,60.05,59.32,59.94,13639308.0,81583.0,59.779595
JPM,2016-03-08 00:00:00-05:00,59.21,59.5,58.68,58.78,15290808.0,88801.0,59.020014
JPM,2016-03-09 00:00:00-05:00,59.16,59.54,58.68,59.12,14500641.0,84544.0,59.101172
JPM,2016-03-10 00:00:00-05:00,59.59,59.67,57.81,58.61,22432243.0,133776.0,58.647567
JPM,2016-03-11 00:00:00-05:00,59.39,59.51,58.65,59.34,23275887.0,116846.0,59.153976
JPM,2016-03-14 00:00:00-04:00,59.15,59.31,58.6,59.12,15334892.0,79658.0,59.04817
JPM,2016-03-15 00:00:00-04:00,58.53,59.21,58.43,59.2,11558983.0,65693.0,58.913022
JPM,2016-03-16 00:00:00-04:00,58.983,59.75,58.47,58.92,18082578.0,110295.0,59.111787
JPM,2016-03-17 00:00:00-04:00,58.77,59.13,57.99,58.75,20630991.0,112824.0,58.657478
JPM,2016-03-18 00:00:00-04:00,60.05,60.97,59.66,60.48,35465294.0,125527.0,60.300871
JPM,2016-03-21 00:00:00-04:00,60.22,60.819,59.9625,60.46,14004822.0,74649.0,60.360093
JPM,2016-03-22 00:00:00-04:00,59.99,60.58,59.62,60.24,13321558.0,64495.0,60.196758
JPM,2016-03-23 00:00:00-04:00,60.34,60.51,59.86,59.94,12410526.0,71693.0,60.114914
JPM,2016-03-24 00:00:00-04:00,59.3,59.51,58.87,59.48,14544162.0,75086.0,59.261395
JPM,2016-03-28 00:00:00-04:00,59.53,59.75,59.18,59.4,12112549.0,66087.0,59.456018
JPM,2016-03-29 00:00:00-04:00,59.33,59.33,58.53,59.03,17034139.0,91634.0,58.844376
JPM,2016-03-30 00:00:00-04:00,59.46,60.2272,59.38,59.71,14106310.0,76794.0,59.838663
JPM,2016-03-31 00:00:00-04:00,59.45,59.93,59.11,59.22,16626955.0,73309.0,59.439538
JPM,2016-04-01 00:00:00-04:00,59.05,60.06,58.56,59.87,17291053.0,82971.0,59.68577
JPM,2016-04-04 00:00:00-04:00,59.46,59.565,58.96,59.2,12932227.0,71505.0,59.22728
JPM,2016-04-05 00:00:00-04:00,58.59,58.83,58.21,58.36,13815809.0,83929.0,58.514761
JPM,2016-04-06 00:00:00-04:00,58.18,58.88,57.95,58.81,13090208.0,71351.0,58.534066
JPM,2016-04-07 00:00:00-04:00,58.26,58.43,57.065,57.32,20404760.0,109073.0,57.64649
JPM,2016-04-08 00:00:00-04:00,57.71,58.58,57.69,57.74,14406685.0,85294.0,58.016808
JPM,2016-04-11 00:00:00-04:00,57.93,58.88,57.91,58.2,18517683.0,104264.0,58.435476
JPM,2016-04-12 00:00:00-04:00,58.34,59.39,58.2,59.28,18572707.0,106985.0,58.951832
JPM,2016-04-13 00:00:00-04:00,60.48,62.16,60.38,61.79,39196749.0,187192.0,61.599472
JPM,2016-04-14 00:00:00-04:00,61.69,62.905,61.605,62.59,25243980.0,136208.0,62.433382
JPM,2016-04-15 00:00:00-04:00,62.88,62.9,61.45,61.87,21675514.0,92695.0,62.068926
JPM,2016-04-18 00:00:00-04:00,61.64,62.58,61.53,62.27,15719916.0,78183.0,62.274607
JPM,2016-04-19 00:00:00-04:00,62.55,63.48,62.55,63.32,20164451.0,109658.0,63.198955
JPM,2016-04-20 00:00:00-04:00,63.48,64.31,63.145,64.24,15646903.0,87724.0,63.926005
JPM,2016-04-21 00:00:00-04:00,64.26,64.66,63.34,63.6,16626988.0,89905.0,63.696631
JPM,2016-04-22 00:00:00-04:00,63.64,64.38,63.64,63.97,13898543.0,71449.0,63.992084
JPM,2016-04-25 00:00:00-04:00,63.6,63.95,63.145,63.6,11310282.0,64771.0,63.432395
JPM,2016-04-26 00:00:00-04:00,63.82,64.07,63.33,63.93,13374448.0,69805.0,63.818688
JPM,2016-04-27 00:00:00-04:00,63.84,64.64,63.6,64.11,17044091.0,82717.0,64.12034
JPM,2016-04-28 00:00:00-04:00,63.64,64.415,63.35,63.6,14192914.0,76445.0,63.865672
JPM,2016-04-29 00:00:00-04:00,63.09,63.61,62.7,63.2,19269895.0,85663.0,63.118541
JPM,2016-05-02 00:00:00-04:00,63.69,64.0,63.14,63.79,11173933.0,63569.0,63.752381
JPM,2016-05-03 00:00:00-04:00,62.9,62.91,61.8,62.56,20140120.0,111623.0,62.299288
JPM,2016-05-04 00:00:00-04:00,61.75,62.26,61.27,61.57,18081888.0,96813.0,61.663251
JPM,2016-05-05 00:00:00-04:00,61.6,61.995,61.06,61.24,14635782.0,90226.0,61.4051
JPM,2016-05-06 00:00:00-04:00,60.73,61.68,60.59,61.6,11631022.0,71963.0,61.392377
JPM,2016-05-09 00:00:00-04:00,61.37,61.89,61.05,61.21,12995783.0,66679.0,61.310993
JPM,2016-05-10 00:00:00-04:00,61.55,62.26,61.35,62.04,12966631.0,73654.0,61.990455
JPM,2016-05-11 00:00:00-04:00,61.97,62.6,61.81,61.81,12201569.0,73042.0,62.080411
JPM,2016-05-12 00:00:00-04:00,62.27,62.56,61.37,61.77,11861185.0,73805.0,61.792326
JPM,2016-05-13 00:00:00-04:00,61.74,62.4001,61.02,61.2,15724610.0,85778.0,61.556855
JPM,2016-05-16 00:00:00-04:00,61.21,61.985,61.0,61.66,11946133.0,65998.0,61.571246
JPM,2016-05-17 00:00:00-04:00,61.43,62.16,61.15,61.66,13427866.0,77277.0,61.683151
JPM,2016-05-18 00:00:00-04:00,61.7,64.17,61.69,64.04,25510154.0,143663.0,63.6288
JPM,2016-05-19 00:00:00-04:00,63.53,64.22,62.9,63.39,16780797.0,98935.0,63.374611
JPM,2016-05-20 00:00:00-04:00,63.86,64.19,63.37,63.51,13504953.0,67804.0,63.74799
JPM,2016-05-23 00:00:00-04:00,63.47,63.87,63.16,63.46,10448397.0,58533.0,63.503212
JPM,2016-05-24 00:00:00-04:00,63.94,64.77,63.81,64.54,15083811.0,82131.0,64.49658
JPM,2016-05-25 00:00:00-04:00,64.94,66.2,64.92,65.52,20626735.0,99979.0,65.694945
JPM,2016-05-26 00:00:00-04:00,65.57,65.58,64.91,65.03,10089915.0,58011.0,65.13336
JPM,2016-05-27 00:00:00-04:00,65.21,65.46,65.05,65.43,11757015.0,58276.0,65.304206
JPM,2016-05-31 00:00:00-04:00,65.73,65.82,64.96,65.27,17856168.0,74684.0,65.381994
JPM,2016-06-01 00:00:00-04:00,64.76,65.92,64.26,65.69,15018220.0,85982.0,65.39631
JPM,2016-06-02 00:00:00-04:00,65.52,65.81,65.16,65.81,11505749.0,65842.0,65.54785
JPM,2016-06-03 00:00:00-04:00,64.25,64.86,63.55,64.64,21495616.0,110781.0,64.229317
JPM,2016-06-06 00:00:00-04:00,64.64,65.76,64.6,65.28,14150083.0,79655.0,65.374032
JPM,2016-06-07 00:00:00-04:00,65.45,65.74,65.04,65.06,11314996.0,58405.0,65.286926
JPM,2016-06-08 00:00:00-04:00,64.93,65.48,64.92,65.25,10554558.0,52187.0,65.209791
JPM,2016-06-09 00:00:00-04:00,64.79,64.9,64.27,64.75,11483375.0,69200.0,64.611771
JPM,2016-06-10 00:00:00-04:00,63.93,64.07,63.58,63.84,18590445.0,92565.0,63.805929
JPM,2016-06-13 00:00:00-04:00,63.48,64.34,63.26,63.27,15500879.0,85284.0,63.620622
JPM,2016-06-14 00:00:00-04:00,62.68,63.47,61.6802,62.08,20604629.0,120614.0,62.358414
JPM,2016-06-15 00:00:00-04:00,62.41,62.975,61.91,61.97,17896070.0,97327.0,62.39845
JPM,2016-06-16 00:00:00-04:00,61.45,62.3,60.9,62.22,17584537.0,107197.0,61.673674
JPM,2016-06-17 00:00:00-04:00,62.3,62.71,61.93,62.28,20072941.0,72503.0,62.275848
JPM,2016-06-20 00:00:00-04:00,63.45,63.85,62.34,62.37,13094832.0,80141.0,62.973663
JPM,2016-06-21 00:00:00-04:00,62.73,63.0,62.14,62.95,12797085.0,66886.0,62.717983
JPM,2016-06-22 00:00:00-04:00,62.98,63.71,62.68,62.71,13302007.0,77327.0,63.130964
JPM,2016-06-23 00:00:00-04:00,63.7,64.15,63.53,64.05,20217962.0,82717.0,63.955318
JPM,2016-06-24 00:00:00-04:00,60.48,61.7,59.34,59.6,48430522.0,249095.0,60.294582
JPM,2016-06-27 00:00:00-04:00,58.71,58.75,57.05,57.61,40189642.0,219868.0,57.637553
JPM,2016-06-28 00:00:00-04:00,59.19,59.55,58.26,59.52,31407636.0,154971.0,59.005404
JPM,2016-06-29 00:00:00-04:00,60.36,61.21,60.0,61.2,23224112.0,124593.0,60.732162
JPM,2016-06-30 00:00:00-04:00,61.66,62.19,61.02,62.14,24369586.0,110196.0,61.819282
JPM,2016-07-01 00:00:00-04:00,61.52,62.0115,61.16,61.26,15575753.0,79030.0,61.429887
JPM,2016-07-05 00:00:00-04:00,60.45,60.6,59.1,59.55,25821393.0,126276.0,59.575865
JPM,2016-07-06 00:00:00-04:00,59.01,60.29,58.76,60.19,21391127.0,107903.0,59.688908
JPM,2016-07-07 00:00:00-04:00,60.52,61.14,60.16,60.58,14700468.0,77302.0,60.597692
JPM,2016-07-08 00:00:00-04:00,61.33,62.17,61.33,61.83,18259001.0,98788.0,61.845512
JPM,2016-07-11 00:00:00-04:00,62.42,62.95,62.14,62.27,14323253.0,76160.0,62.408476
JPM,2016-07-12 00:00:00-04:00,63.03,63.56,62.89,63.2,17999101.0,94501.0,63.182313
JPM,2016-07-13 00:00:00-04:00,63.08,63.43,62.64,63.16,20074764.0,99765.0,62.989813
JPM,2016-07-14 00:00:00-04:00,64.74,64.98,64.05,64.12,30176788.0,152286.0,64.473375
JPM,2016-07-15 00:00:00-04:00,64.75,64.8,63.61,64.18,19792244.0,91359.0,64.107181
JPM,2016-07-18 00:00:00-04:00,64.13,64.4,63.9,63.96,11650271.0,63777.0,64.059075
JPM,2016-07-19 00:00:00-04:00,63.61,64.1,63.46,63.86,10401345.0,56975.0,63.856759
JPM,2016-07-20 00:00:00-04:00,64.11,64.229,63.71,63.93,11144785.0,51872.0,63.978786
JPM,2016-07-21 00:00:00-04:00,64.0,64.18,63.63,63.69,11428511.0,54004.0,63.804227
JPM,2016-07-22 00:00:00-04:00,63.9,64.09,63.6,64.04,9398481.0,48708.0,63.952786
JPM,2016-07-25 00:00:00-04:00,63.97,64.17,63.675,63.87,8980892.0,45014.0,63.887161
JPM,2016-07-26 00:00:00-04:00,64.0,64.26,63.71,64.13,8648834.0,47913.0,64.078426
JPM,2016-07-27 00:00:00-04:00,64.08,64.685,64.06,64.33,12870380.0,70510.0,64.368084
JPM,2016-07-28 00:00:00-04:00,64.0,64.19,63.72,64.1,11793812.0,53877.0,64.03878
JPM,2016-07-29 00:00:00-04:00,63.8,64.29,63.75,63.97,15836011.0,51366.0,64.007118
JPM,2016-08-01 00:00:00-04:00,64.15,64.31,63.61,63.8,12912447.0,61869.0,63.870087
JPM,2016-08-02 00:00:00-04:00,63.59,64.01,63.38,63.65,14311606.0,82429.0,63.62837
JPM,2016-08-03 00:00:00-04:00,63.69,64.67,63.65,64.66,15066081.0,68829.0,64.453647
JPM,2016-08-04 00:00:00-04:00,64.5,64.815,64.27,64.56,10445468.0,66310.0,64.493264
JPM,2016-08-05 00:00:00-04:00,65.07,66.37,65.07,66.3,23945734.0,112937.0,66.078979
JPM,2016-08-08 00:00:00-04:00,66.07,66.485,65.84,66.1,12505822.0,61912.0,66.081032
JPM,2016-08-09 00:00:00-04:00,66.14,66.28,65.69,65.87,10558875.0,59509.0,65.943294
JPM,2016-08-10 00:00:00-04:00,65.92,66.07,65.16,65.28,12493167.0,70335.0,65.420735
JPM,2016-08-11 00:00:00-04:00,65.28,65.69,65.02,65.46,10153183.0,56030.0,65.465462
JPM,2016-08-12 00:00:00-04:00,64.97,65.35,64.86,65.32,8365683.0,49325.0,65.154447
JPM,2016-08-15 00:00:00-04:00,65.56,65.83,65.46,65.72,9331081.0,50162.0,65.665612
JPM,2016-08-16 00:00:00-04:00,65.36,65.96,65.24,65.71,12280409.0,58238.0,65.697663
JPM,2016-08-17 00:00:00-04:00,65.76,65.98,65.54,65.89,12605482.0,75530.0,65.775483
JPM,2016-08-18 00:00:00-04:00,65.62,65.99,65.53,65.95,10066717.0,59470.0,65.818662
JPM,2016-08-19 00:00:00-04:00,65.74,65.91,65.22,65.86,9776008.0,51918.0,65.719061
JPM,2016-08-22 00:00:00-04:00,65.75,65.88,65.41,65.8,10472928.0,55121.0,65.7333
JPM,2016-08-23 00:00:00-04:00,66.07,66.34,65.76,65.77,10378536.0,53216.0,65.97455
JPM,2016-08-24 00:00:00-04:00,65.99,66.23,65.77,65.95,11269633.0,62455.0,66.011905
JPM,2016-08-25 00:00:00-04:00,65.91,66.14,65.79,66.07,11509673.0,57335.0,66.01817
JPM,2016-08-26 00:00:00-04:00,66.33,66.88,65.845,66.22,14722185.0,95402.0,66.286055
JPM,2016-08-29 00:00:00-04:00,66.49,67.1,66.46,66.95,15701709.0,77710.0,66.909095
JPM,2016-08-30 00:00:00-04:00,66.96,67.595,66.95,67.5,14916722.0,76906.0,67.346754
JPM,2016-08-31 00:00:00-04:00,67.46,67.77,66.855,67.5,17407590.0,83284.0,67.428223
JPM,2016-09-01 00:00:00-04:00,67.64,67.72,66.65,67.21,13154179.0,84754.0,67.108718
JPM,2016-09-02 00:00:00-04:00,67.4,67.575,66.98,67.49,14729627.0,82669.0,67.419384
JPM,2016-09-06 00:00:00-04:00,67.5,67.55,66.71,67.44,17728056.0,83800.0,67.223129
JPM,2016-09-07 00:00:00-04:00,67.16,67.5901,66.96,67.16,10684728.0,67875.0,67.213255
JPM,2016-09-08 00:00:00-04:00,67.22,67.68,67.0,67.25,13683117.0,65038.0,67.329103
JPM,2016-09-09 00:00:00-04:00,67.03,67.43,66.64,66.65,21352071.0,108014.0,66.948087
JPM,2016-09-12 00:00:00-04:00,66.14,67.3,65.76,67.06,17636792.0,104399.0,66.644139
JPM,2016-09-13 00:00:00-04:00,66.11,66.86,65.82,66.53,20400405.0,111198.0,66.356374
JPM,2016-09-14 00:00:00-04:00,66.27,67.245,66.21,66.4,13489995.0,81434.0,66.66607
JPM,2016-09-15 00:00:00-04:00,66.29,66.93,66.09,66.64,13931095.0,75946.0,66.588606
JPM,2016-09-16 00:00:00-04:00,66.09,66.26,65.44,65.82,33474786.0,97540.0,65.878091
JPM,2016-09-19 00:00:00-04:00,66.15,66.64,65.85,66.19,14565739.0,73628.0,66.302589
JPM,2016-09-20 00:00:00-04:00,66.75,66.85,66.24,66.46,10760036.0,56687.0,66.552379
JPM,2016-09-21 00:00:00-04:00,66.83,67.13,66.3099,66.84,14982528.0,82375.0,66.778033
JPM,2016-09-22 00:00:00-04:00,67.0,67.42,66.84,67.39,15059092.0,66564.0,67.282622
JPM,2016-09-23 00:00:00-04:00,67.39,67.9,67.1766,67.25,15492765.0,81703.0,67.447319
JPM,2016-09-26 00:00:00-04:00,66.6,66.8,65.54,65.78,18029399.0,88323.0,66.045731
JPM,2016-09-27 00:00:00-04:00,65.41,66.405,65.11,66.36,15114836.0,79416.0,66.125838
JPM,2016-09-28 00:00:00-04:00,66.58,66.77,65.9939,66.71,12211138.0,65854.0,66.492271
JPM,2016-09-29 00:00:00-04:00,66.7,67.21,65.35,65.65,19843892.0,114424.0,66.17468
JPM,2016-09-30 00:00:00-04:00,66.08,67.06,66.08,66.59,25470508.0,102734.0,66.618522
JPM,2016-10-03 00:00:00-04:00,66.35,66.92,66.26,66.51,17105162.0,82358.0,66.52562
JPM,2016-10-04 00:00:00-04:00,66.21,67.18,66.1,66.6,18085573.0,106111.0,66.673072
JPM,2016-10-05 00:00:00-04:00,66.89,68.07,66.8,67.69,17482816.0,89935.0,67.667562
JPM,2016-10-06 00:00:00-04:00,67.73,67.97,67.05,67.87,18226655.0,94163.0,67.571179
JPM,2016-10-07 00:00:00-04:00,67.79,68.18,67.4,68.11,19525109.0,99655.0,67.910067
JPM,2016-10-10 00:00:00-04:00,68.34,69.06,68.23,68.64,13757686.0,76291.0,68.688814
JPM,2016-10-11 00:00:00-04:00,68.5,68.82,67.93,68.31,16891645.0,92223.0,68.349633
JPM,2016-10-12 00:00:00-04:00,68.26,68.59,68.05,68.13,12649616.0,75994.0,68.282363
JPM,2016-10-13 00:00:00-04:00,67.46,67.87,66.82,67.74,18863945.0,103785.0,67.350326
JPM,2016-10-14 00:00:00-04:00,68.8,69.03,67.3,67.52,25521559.0,129155.0,67.966405
JPM,2016-10-17 00:00:00-04:00,67.42,67.79,66.735,67.17,16073186.0,76754.0,67.238059
JPM,2016-10-18 00:00:00-04:00,67.85,68.21,67.54,67.7,12711067.0,66925.0,67.769952
JPM,2016-10-19 00:00:00-04:00,67.81,68.5,67.81,68.35,13855428.0,72485.0,68.279137
JPM,2016-10-20 00:00:00-04:00,68.08,68.68,67.94,68.26,15341797.0,74723.0,68.331599
JPM,2016-10-21 00:00:00-04:00,67.81,68.53,67.7,68.49,13691574.0,60620.0,68.188288
JPM,2016-10-24 00:00:00-04:00,68.97,69.05,68.495,68.87,11025477.0,58294.0,68.850082
JPM,2016-10-25 00:00:00-04:00,68.88,68.93,68.38,68.8,10753317.0,56674.0,68.720406
JPM,2016-10-26 00:00:00-04:00,68.58,69.25,68.37,69.13,10639083.0,57280.0,69.051864
JPM,2016-10-27 00:00:00-04:00,69.49,69.77,69.1,69.23,15756638.0,76692.0,69.402314
JPM,2016-10-28 00:00:00-04:00,69.53,69.55,68.465,69.11,13449287.0,75891.0,69.049026
JPM,2016-10-31 00:00:00-04:00,69.43,69.58,69.23,69.26,15974901.0,69747.0,69.36662
JPM,2016-11-01 00:00:00-04:00,69.48,69.78,68.33,68.97,16761260.0,92307.0,68.975172
JPM,2016-11-02 00:00:00-04:00,68.65,68.85,68.01,68.68,13298281.0,75475.0,68.54214
JPM,2016-11-03 00:00:00-04:00,68.86,69.19,68.22,68.38,11251211.0,65561.0,68.60572
JPM,2016-11-04 00:00:00-04:00,68.49,68.56,67.64,67.76,14732848.0,79546.0,68.014069
JPM,2016-11-07 00:00:00-05:00,69.08,69.97,69.0,69.88,18246287.0,95208.0,69.692213
JPM,2016-11-08 00:00:00-05:00,69.7,70.545,69.24,70.03,18371711.0,94014.0,70.032909
JPM,2016-11-09 00:00:00-05:00,71.46,74.15,71.32,73.25,54327573.0,285904.0,73.095456
JPM,2016-11-10 00:00:00-05:00,74.48,77.25,74.22,76.65,58378354.0,316122.0,76.168687
JPM,2016-11-11 00:00:00-05:00,76.3,76.725,75.77,76.69,28915599.0,167129.0,76.326574
JPM,2016-11-14 00:00:00-05:00,77.44,80.44,77.25,79.51,48173553.0,244338.0,79.087897
JPM,2016-11-15 00:00:00-05:00,78.48,79.41,77.78,79.36,30049497.0,151644.0,78.538286
JPM,2016-11-16 00:00:00-05:00,78.3,78.35,76.88,77.4,27679039.0,141635.0,77.556841
JPM,2016-11-17 00:00:00-05:00,77.93,78.455,77.6,78.02,20559115.0,112843.0,78.061513
JPM,2016-11-18 00:00:00-05:00,78.0,78.42,77.55,77.71,21152750.0,88940.0,77.857836
JPM,2016-11-21 00:00:00-05:00,78.0,78.17,77.29,78.05,12916598.0,74822.0,77.925456
JPM,2016-11-22 00:00:00-05:00,78.34,78.555,77.76,78.53,15948437.0,79607.0,78.258444
JPM,2016-11-23 00:00:00-05:00,78.87,79.24,77.89,78.86,14757398.0,82783.0,78.774582
JPM,2016-11-25 00:00:00-05:00,79.23,79.45,78.47,78.83,7020370.0,36604.0,78.762618
JPM,2016-11-28 00:00:00-05:00,78.18,78.87,78.02,78.32,14357109.0,70851.0,78.41862
JPM,2016-11-29 00:00:00-05:00,78.39,79.16,78.39,78.92,16195852.0,78121.0,78.90062
JPM,2016-11-30 00:00:00-05:00,79.92,80.53,79.7,80.17,30008607.0,121493.0,80.093244
JPM,2016-12-01 00:00:00-05:00,80.93,82.279,80.65,81.79,25297865.0,139965.0,81.672096
JPM,2016-12-02 00:00:00-05:00,81.82,81.83,80.9,81.6,18499492.0,92880.0,81.400564
JPM,2016-12-05 00:00:00-05:00,82.3,83.29,82.29,83.26,20190466.0,109294.0,82.956808
JPM,2016-12-06 00:00:00-05:00,83.6,83.81,82.43,83.69,17579692.0,95346.0,83.324876
JPM,2016-12-07 00:00:00-05:00,83.55,84.09,82.85,84.07,20763872.0,109901.0,83.607186
JPM,2016-12-08 00:00:00-05:00,84.23,85.5,83.94,85.12,22460945.0,126911.0,84.830555
JPM,2016-12-09 00:00:00-05:00,85.02,85.5,84.14,85.49,15788863.0,90411.0,84.914043
JPM,2016-12-12 00:00:00-05:00,85.36,85.79,84.29,84.73,16063420.0,92815.0,84.86454
JPM,2016-12-13 00:00:00-05:00,84.98,85.67,83.82,84.76,17774788.0,106963.0,84.647857
JPM,2016-12-14 00:00:00-05:00,83.88,86.12,83.76,84.73,24158100.0,136639.0,84.854849
JPM,2016-12-15 00:00:00-05:00,85.39,86.49,84.9,86.0,20886554.0,116605.0,86.105673
JPM,2016-12-16 00:00:00-05:00,86.29,86.29,84.89,84.94,30489707.0,87423.0,85.406592
JPM,2016-12-19 00:00:00-05:00,84.8,85.44,84.19,85.43,24005773.0,79720.0,85.183564
JPM,2016-12-20 00:00:00-05:00,85.79,86.54,85.545,86.53,17810088.0,73069.0,86.169683
JPM,2016-12-21 00:00:00-05:00,86.42,86.81,86.03,86.75,12914669.0,59584.0,86.525967
JPM,2016-12-22 00:00:00-05:00,86.44,87.17,86.21,86.89,17700241.0,67578.0,86.788432
JPM,2016-12-23 00:00:00-05:00,87.0,87.15,86.4,87.05,12795099.0,56574.0,86.863129
JPM,2016-12-27 00:00:00-05:00,87.05,87.16,86.75,87.13,7993200.0,42387.0,87.02742
JPM,2016-12-28 00:00:00-05:00,87.16,87.39,86.35,86.5,10394066.0,60328.0,86.69299
JPM,2016-12-29 00:00:00-05:00,86.6,86.67,85.04,85.89,15992191.0,83515.0,85.672761
JPM,2016-12-30 00:00:00-05:00,86.1,86.42,85.66,86.29,16437591.0,61885.0,86.16042
JPM,2017-01-03 00:00:00-05:00,87.34,87.76,85.98,87.23,23400642.0,107599.0,86.928429
JPM,2017-01-04 00:00:00-05:00,86.96,87.18,86.4,86.91,17568435.0,84820.0,86.850206
JPM,2017-01-05 00:00:00-05:00,86.81,87.11,85.2589,86.11,15525996.0,89885.0,85.980323
JPM,2017-01-06 00:00:00-05:00,86.39,86.62,85.94,86.12,14054807.0,75936.0,86.247442
JPM,2017-01-09 00:00:00-05:00,85.73,86.77,85.52,86.18,14356897.0,76619.0,86.27996
JPM,2017-01-10 00:00:00-05:00,86.07,86.9,85.72,86.43,15369234.0,79585.0,86.457214
JPM,2017-01-11 00:00:00-05:00,86.43,87.08,85.91,87.08,15628270.0,90490.0,86.612039
JPM,2017-01-12 00:00:00-05:00,86.76,87.27,86.02,86.24,23441005.0,115851.0,86.358977
JPM,2017-01-13 00:00:00-05:00,87.11,88.17,86.1,86.7,29531137.0,142439.0,86.975395
JPM,2017-01-17 00:00:00-05:00,84.93,85.22,83.28,83.55,33045321.0,154416.0,84.121249
JPM,2017-01-18 00:00:00-05:00,83.63,84.23,83.03,83.94,22622604.0,118991.0,83.679863
JPM,2017-01-19 00:00:00-05:00,84.06,84.67,83.12,83.3,18014757.0,92295.0,83.55193
JPM,2017-01-20 00:00:00-05:00,83.43,83.83,83.285,83.67,21494207.0,93167.0,83.566698
JPM,2017-01-23 00:00:00-05:00,83.3,84.0,83.205,83.71,13281437.0,72306.0,83.699138
JPM,2017-01-24 00:00:00-05:00,84.1,85.0,83.56,84.72,17325510.0,82093.0,84.552834
JPM,2017-01-25 00:00:00-05:00,85.84,86.17,85.17,86.03,19032067.0,101475.0,85.793401
JPM,2017-01-26 00:00:00-05:00,85.95,86.95,85.95,86.75,18351367.0,88357.0,86.587363
JPM,2017-01-27 00:00:00-05:00,86.66,86.98,86.27,86.93,14087667.0,68529.0,86.710959
JPM,2017-01-30 00:00:00-05:00,86.19,86.5,85.32,86.03,14683012.0,80893.0,85.862901
JPM,2017-01-31 00:00:00-05:00,85.6,86.15,84.09,84.63,17374672.0,85092.0,84.761929
JPM,2017-02-01 00:00:00-05:00,85.54,86.1,84.68,84.95,16628278.0,91212.0,85.383198
JPM,2017-02-02 00:00:00-05:00,84.34,84.91,84.16,84.59,12168060.0,69710.0,84.546319
JPM,2017-02-03 00:00:00-05:00,86.19,87.31,85.865,87.18,19283861.0,97749.0,86.803946
JPM,2017-02-06 00:00:00-05:00,86.79,87.45,86.61,86.77,13266666.0,69080.0,86.948642
JPM,2017-02-07 00:00:00-05:00,87.14,87.4,86.48,86.72,10209318.0,56686.0,86.833378
JPM,2017-02-08 00:00:00-05:00,86.18,86.31,85.37,85.96,14965492.0,78647.0,85.779043
JPM,2017-02-09 00:00:00-05:00,86.42,87.33,86.13,87.2,15536290.0,75078.0,86.996622
JPM,2017-02-10 00:00:00-05:00,87.48,87.48,86.89,87.0,11728864.0,67308.0,87.099357
JPM,2017-02-13 00:00:00-05:00,87.44,88.74,87.43,88.15,21035838.0,84830.0,88.234361
JPM,2017-02-14 00:00:00-05:00,88.3,89.7,88.1063,89.56,18954877.0,102542.0,89.16999
JPM,2017-02-15 00:00:00-05:00,90.08,90.87,89.35,90.59,18682567.0,97203.0,90.312205
JPM,2017-02-16 00:00:00-05:00,90.4,91.04,89.77,90.53,18594515.0,106961.0,90.337424
JPM,2017-02-17 00:00:00-05:00,89.82,90.465,89.69,90.23,17117678.0,78840.0,90.120808
JPM,2017-02-21 00:00:00-05:00,90.51,91.15,90.46,91.01,16133199.0,72108.0,90.865042
JPM,2017-02-22 00:00:00-05:00,90.52,91.3,90.42,91.06,13136261.0,67610.0,90.911176
JPM,2017-02-23 00:00:00-05:00,91.18,91.34,90.52,91.13,12383979.0,69790.0,90.958909
JPM,2017-02-24 00:00:00-05:00,90.18,90.54,89.73,90.33,16576923.0,87152.0,90.112021
JPM,2017-02-27 00:00:00-05:00,90.32,90.725,90.02,90.43,13462310.0,69429.0,90.411963
JPM,2017-02-28 00:00:00-05:00,89.845,90.82,89.585,90.62,17853702.0,79590.0,90.423518
JPM,2017-03-01 00:00:00-05:00,92.79,93.98,92.61,93.6,26482734.0,130406.0,93.439582
JPM,2017-03-02 00:00:00-05:00,93.87,93.92,92.03,92.14,18427548.0,99898.0,92.640141
JPM,2017-03-03 00:00:00-05:00,92.23,93.11,92.19,92.8,13857861.0,78472.0,92.718559
JPM,2017-03-06 00:00:00-05:00,92.25,92.32,91.1,91.92,16870601.0,87359.0,91.764569
JPM,2017-03-07 00:00:00-05:00,91.64,92.09,91.21,91.41,12167631.0,67650.0,91.540296
JPM,2017-03-08 00:00:00-05:00,92.68,92.851,91.1,91.21,19412330.0,92381.0,91.710672
JPM,2017-03-09 00:00:00-05:00,91.6,92.14,91.15,91.57,15012211.0,85774.0,91.677149
JPM,2017-03-10 00:00:00-05:00,91.92,92.0,90.53,91.28,14718465.0,83928.0,91.32607
JPM,2017-03-13 00:00:00-04:00,91.31,91.78,90.931,91.36,10947137.0,58012.0,91.391262
JPM,2017-03-14 00:00:00-04:00,91.02,91.65,90.765,91.51,11234236.0,62627.0,91.23843
JPM,2017-03-15 00:00:00-04:00,91.8,92.55,91.13,91.73,17495460.0,103733.0,91.846371
JPM,2017-03-16 00:00:00-04:00,92.03,92.8057,91.57,91.64,15365047.0,87733.0,92.079416
JPM,2017-03-17 00:00:00-04:00,91.83,92.04,90.65,90.68,23682206.0,91230.0,91.138303
JPM,2017-03-20 00:00:00-04:00,90.27,91.17,89.79,90.03,15845896.0,78887.0,90.470117
