series_id,year,period,value,footnote_codes
PCU21223-21223-               ,2013,M13,389,
PCU21223-21223-               ,2014,M01,385.5,
PCU21223-21223-               ,2014,M02,382.4,
PCU21223-21223-               ,2014,M03,374.3,
PCU21223-21223-               ,2014,M04,364.3,
PCU21223-21223-               ,2014,M05,373.6,
PCU21223-21223-               ,2014,M06,370.7,
PCU21223-21223-               ,2014,M07,385.7,
PCU21223-21223-               ,2014,M08,379.3,
PCU21223-21223-               ,2014,M09,375,
PCU21223-21223-               ,2014,M10,366,
PCU21223-21223-               ,2014,M11,361.9,
PCU21223-21223-               ,2014,M12,345.1,
PCU21223-21223-               ,2014,M13,372,
PCU21223-21223-               ,2015,M01,324.1,
PCU21223-21223-               ,2015,M02,307.8,
PCU21223-21223-               ,2015,M03,326.7,
PCU21223-21223-               ,2015,M04,339.3,
PCU21223-21223-               ,2015,M05,343.6,
PCU21223-21223-               ,2015,M06,329.9,
PCU21223-21223-               ,2015,M07,302,
PCU21223-21223-               ,2015,M08,291.8,
PCU21223-21223-               ,2015,M09,294,
PCU21223-21223-               ,2015,M10,287.7,
PCU21223-21223-               ,2015,M11,270.3,
PCU21223-21223-               ,2015,M12,260.6,
PCU21223-21223-               ,2015,M13,306.5,
PCU21223-21223-               ,2016,M01,246.1,
PCU21223-21223-               ,2016,M02,255.5,
PCU21223-21223-               ,2016,M03,271.8,
PCU21223-21223-               ,2016,M04,272,
PCU21223-21223-               ,2016,M05,271.1,
PCU21223-21223-               ,2016,M06,267.1,
PCU21223-21223-               ,2016,M07,281.9,
PCU21223-21223-               ,2016,M08,289.2,
PCU21223-21223-               ,2016,M09,282.6,
PCU21223-21223-               ,2016,M10,289.2,
PCU21223-21223-               ,2016,M11,311.4,
PCU21223-21223-               ,2016,M12,328.5,
PCU21223-21223-               ,2016,M13,280.5,
PCU21223-21223-               ,2017,M01,334.4,
PCU21223-21223-               ,2017,M02,340.3,
PCU21223-21223-               ,2017,M03,341.1,
PCU21223-21223-               ,2017,M04,336.6,
PCU21223-21223-               ,2017,M05,325.4,
PCU21223-21223-               ,2017,M06,318.8,
PCU21223-21223-               ,2017,M07,347.5,
PCU21223-21223-               ,2017,M08,364.6,
PCU21223-21223-               ,2017,M09,381.4,
PCU21223-21223-               ,2017,M10,392.3,
PCU21223-21223-               ,2017,M11,388,
PCU21223-21223-               ,2017,M12,386.8,
PCU21223-21223-               ,2017,M13,354.8,
PCU21223-21223-               ,2018,M01,395.3,
PCU21223-21223-               ,2018,M02,400.8,
PCU21223-21223-               ,2018,M03,395.7,
PCU21223-21223-               ,2018,M04,385.6,
PCU21223-21223-               ,2018,M05,388.5,
PCU21223-21223-               ,2018,M06,397.2,
PCU21223-21223-               ,2018,M07,366.9,
PCU21223-21223-               ,2018,M08,344.6,
PCU21223-21223-               ,2018,M09,340,
PCU21223-21223-               ,2018,M10,344.5,
PCU21223-21223-               ,2018,M11,343.5,
PCU21223-21223-               ,2018,M12,340.6,
PCU21223-21223-               ,2018,M13,370.3,
PCU21223-21223-               ,2019,M01,339.4,
PCU21223-21223-               ,2019,M02,347.4,
PCU21223-21223-               ,2019,M03,357.1,
PCU21223-21223-               ,2019,M04,362.8,
PCU21223-21223-               ,2019,M05,340.5,
PCU21223-21223-               ,2019,M06,333.9,
PCU21223-21223-               ,2019,M07,342.7,
PCU21223-21223-               ,2019,M08,328.2,
PCU21223-21223-               ,2019,M09,340.7,
PCU21223-21223-               ,2019,M10,338.2,
PCU21223-21223-               ,2019,M11,339.2,
PCU21223-21223-               ,2019,M12,352,
PCU21223-21223-               ,2019,M13,343.5,
PCU21223-21223-               ,2020,M01,347.2,
PCU21223-21223-               ,2020,M02,319,
PCU21223-21223-               ,2020,M03,302.9,
PCU21223-21223-               ,2020,M04,287.6,
PCU21223-21223-               ,2020,M05,303.3,
PCU21223-21223-               ,2020,M06,324.5,
PCU21223-21223-               ,2020,M07,358.8,
PCU21223-21223-               ,2020,M08,384.7,
PCU21223-21223-               ,2020,M09,386.7,
PCU21223-21223-               ,2020,M10,358.5,
PCU21223-21223-               ,2020,M11,400.3,
PCU21223-21223-               ,2020,M12,416.7,
PCU21223-21223-               ,2020,M13,349.2,
PCU21223-21223-               ,2021,M01,409.7,
PCU21223-21223-               ,2021,M02,414.8,
PCU21223-21223-               ,2021,M03,440.3,
PCU21223-21223-               ,2021,M04,430.5,
PCU21223-21223-               ,2021,M05,521.6,
PCU21223-21223-               ,2021,M06,461.7,
PCU21223-21223-               ,2021,M07,468.706,
PCU21223-21223-               ,2021,M08,459.495,
PCU21223-21223-               ,2021,M09,465.996,
PCU21223-21223-               ,2021,M10,435.679,
PCU21223-21223-               ,2021,M11,471.982,
PCU21223-21223-               ,2021,M12,434.729,
PCU21223-21223-               ,2021,M13,451.268,
PCU21223-21223-               ,2022,M01,468.186,
PCU21223-21223-               ,2022,M02,460.778,
PCU21223-21223-               ,2022,M03,503.475,
PCU21223-21223-               ,2022,M04,503.273,
PCU21223-21223-               ,2022,M05,449.704,
PCU21223-21223-               ,2022,M06,452.317,
PCU21223-21223-               ,2022,M07,347.893,
PCU21223-21223-               ,2022,M08,382.569,
PCU21223-21223-               ,2022,M09,384.217,
PCU21223-21223-               ,2022,M10,389.709,
PCU21223-21223-               ,2022,M11,437.42,
PCU21223-21223-               ,2022,M12,418.061,
PCU21223-21223-               ,2022,M13,433.133,
PCU21223-21223-               ,2023,M01,497.821,
PCU21223-21223-               ,2023,M02,452.93,
PCU21223-21223-               ,2023,M03,441.982,
PCU21223-21223-               ,2023,M04,439.063,
PCU21223-21223-               ,2023,M05,421.199,
PCU21223-21223-               ,2023,M06,441.548,P
PCU21223-21223-               ,2023,M07,424.607,P
PCU21223-21223-               ,2023,M08,395.658,P
PCU21223-21223-               ,2023,M09,401.241,P
PCU212230212230               ,1988,M06,100,
PCU212230212230               ,1988,M07,101.5,
PCU212230212230               ,1988,M08,91.5,
PCU212230212230               ,1988,M09,97.3,
PCU212230212230               ,1988,M10,116.2,
PCU212230212230               ,1988,M11,137.7,
PCU212230212230               ,1988,M12,151.4,
PCU212230212230               ,1989,M01,162.9,
PCU212230212230               ,1989,M02,143,
PCU212230212230               ,1989,M03,141,
PCU212230212230               ,1989,M04,141.6,
PCU212230212230               ,1989,M05,133.2,
PCU212230212230               ,1989,M06,114.4,
PCU212230212230               ,1989,M07,103.1,
PCU212230212230               ,1989,M08,112.7,
PCU212230212230               ,1989,M09,135,
PCU212230212230               ,1989,M10,133,
PCU212230212230               ,1989,M11,119.5,
PCU212230212230               ,1989,M12,114.5,
PCU212230212230               ,1989,M13,129.5,
PCU212230212230               ,1990,M01,103.9,
PCU212230212230               ,1990,M02,98.3,
PCU212230212230               ,1990,M03,108.6,
PCU212230212230               ,1990,M04,115.3,
PCU212230212230               ,1990,M05,109.4,
PCU212230212230               ,1990,M06,107.9,
PCU212230212230               ,1990,M07,113,
PCU212230212230               ,1990,M08,122.1,
PCU212230212230               ,1990,M09,122.8,
PCU212230212230               ,1990,M10,121.1,
PCU212230212230               ,1990,M11,121.6,
PCU212230212230               ,1990,M12,110,
PCU212230212230               ,1990,M13,112.8,
PCU212230212230               ,1991,M01,110,
PCU212230212230               ,1991,M02,106.2,
PCU212230212230               ,1991,M03,104.9,
PCU212230212230               ,1991,M04,107.9,
PCU212230212230               ,1991,M05,104.8,
PCU212230212230               ,1991,M06,99,
PCU212230212230               ,1991,M07,89.7,
PCU212230212230               ,1991,M08,91.8,
PCU212230212230               ,1991,M09,90.9,
PCU212230212230               ,1991,M10,92.5,
PCU212230212230               ,1991,M11,97.3,
PCU212230212230               ,1991,M12,98.6,
PCU212230212230               ,1991,M13,99.5,
PCU212230212230               ,1992,M01,90.7,
PCU212230212230               ,1992,M02,89.6,
PCU212230212230               ,1992,M03,93.1,
PCU212230212230               ,1992,M04,91.6,
PCU212230212230               ,1992,M05,97,
PCU212230212230               ,1992,M06,98.9,
PCU212230212230               ,1992,M07,104,
PCU212230212230               ,1992,M08,108.7,
PCU212230212230               ,1992,M09,102.8,
PCU212230212230               ,1992,M10,98.9,
PCU212230212230               ,1992,M11,90.3,
PCU212230212230               ,1992,M12,94.1,
PCU212230212230               ,1992,M13,96.6,
PCU212230212230               ,1993,M01,92.2,
PCU212230212230               ,1993,M02,91.3,
PCU212230212230               ,1993,M03,84.6,
PCU212230212230               ,1993,M04,80,
PCU212230212230               ,1993,M05,75.3,
PCU212230212230               ,1993,M06,74,
PCU212230212230               ,1993,M07,76.7,
PCU212230212230               ,1993,M08,80.6,
PCU212230212230               ,1993,M09,80.1,
PCU212230212230               ,1993,M10,71,
PCU212230212230               ,1993,M11,68.5,
PCU212230212230               ,1993,M12,74.9,
PCU212230212230               ,1993,M13,79.1,
PCU212230212230               ,1994,M01,76.6,
PCU212230212230               ,1994,M02,81.4,
PCU212230212230               ,1994,M03,84.9,
PCU212230212230               ,1994,M04,86.4,
PCU212230212230               ,1994,M05,89.7,
PCU212230212230               ,1994,M06,107.3,
PCU212230212230               ,1994,M07,115.6,
PCU212230212230               ,1994,M08,114.7,
PCU212230212230               ,1994,M09,124,
PCU212230212230               ,1994,M10,125.3,
PCU212230212230               ,1994,M11,133,
PCU212230212230               ,1994,M12,144.3,
PCU212230212230               ,1994,M13,106.9,
PCU212230212230               ,1995,M01,168.3,
PCU212230212230               ,1995,M02,170.1,
PCU212230212230               ,1995,M03,166.2,
PCU212230212230               ,1995,M04,163.7,
PCU212230212230               ,1995,M05,149.8,
PCU212230212230               ,1995,M06,154.5,
PCU212230212230               ,1995,M07,160.4,
PCU212230212230               ,1995,M08,156.3,
PCU212230212230               ,1995,M09,149.8,
PCU212230212230               ,1995,M10,143,
PCU212230212230               ,1995,M11,152,
PCU212230212230               ,1995,M12,150.9,
PCU212230212230               ,1995,M13,157.1,
PCU212230212230               ,1996,M01,139.2,
PCU212230212230               ,1996,M02,131.5,
PCU212230212230               ,1996,M03,131.3,
PCU212230212230               ,1996,M04,130.1,
PCU212230212230               ,1996,M05,137.1,
PCU212230212230               ,1996,M06,123.7,
PCU212230212230               ,1996,M07,107.4,
PCU212230212230               ,1996,M08,98.6,
PCU212230212230               ,1996,M09,96.9,
PCU212230212230               ,1996,M10,97.2,
PCU212230212230               ,1996,M11,104.7,
PCU212230212230               ,1996,M12,105.6,
PCU212230212230               ,1996,M13,117,
PCU212230212230               ,1997,M01,117.4,
PCU212230212230               ,1997,M02,116.9,
PCU212230212230               ,1997,M03,122.3,
PCU212230212230               ,1997,M04,114.8,
PCU212230212230               ,1997,M05,121.8,
PCU212230212230               ,1997,M06,121,
PCU212230212230               ,1997,M07,114.5,
PCU212230212230               ,1997,M08,114.1,
PCU212230212230               ,1997,M09,104.9,
PCU212230212230               ,1997,M10,100.4,
PCU212230212230               ,1997,M11,91.7,
PCU212230212230               ,1997,M12,84.4,
PCU212230212230               ,1997,M13,110.4,
PCU212230212230               ,1998,M01,81.7,
PCU212230212230               ,1998,M02,77.8,
PCU212230212230               ,1998,M03,80.3,
PCU212230212230               ,1998,M04,84.9,
PCU212230212230               ,1998,M05,83.3,
PCU212230212230               ,1998,M06,78.1,
PCU212230212230               ,1998,M07,82.1,
PCU212230212230               ,1998,M08,74.5,
PCU212230212230               ,1998,M09,76.8,
PCU212230212230               ,1998,M10,68.7,
PCU212230212230               ,1998,M11,69.9,
PCU212230212230               ,1998,M12,63.3,
PCU212230212230               ,1998,M13,76.8,
PCU212230212230               ,1999,M01,60.2,
PCU212230212230               ,1999,M02,62.9,
PCU212230212230               ,1999,M03,59.5,
PCU212230212230               ,1999,M04,67.4,
PCU212230212230               ,1999,M05,68.2,
PCU212230212230               ,1999,M06,66.9,
PCU212230212230               ,1999,M07,73.5,
PCU212230212230               ,1999,M08,74.8,
PCU212230212230               ,1999,M09,79.8,
PCU212230212230               ,1999,M10,80.7,
PCU212230212230               ,1999,M11,80.6,
PCU212230212230               ,1999,M12,81.4,
PCU212230212230               ,1999,M13,71.3,
PCU212230212230               ,2000,M01,87.9,
PCU212230212230               ,2000,M02,86.9,
PCU212230212230               ,2000,M03,83.6,
PCU212230212230               ,2000,M04,80.2,
PCU212230212230               ,2000,M05,84.7,
PCU212230212230               ,2000,M06,84.7,
PCU212230212230               ,2000,M07,87.6,
PCU212230212230               ,2000,M08,89,
PCU212230212230               ,2000,M09,95.5,
PCU212230212230               ,2000,M10,96.7,
PCU212230212230               ,2000,M11,92.5,
PCU212230212230               ,2000,M12,94.8,
PCU212230212230               ,2000,M13,88.7,
PCU212230212230               ,2001,M01,92.2,
PCU212230212230               ,2001,M02,87.3,
PCU212230212230               ,2001,M03,83.8,
PCU212230212230               ,2001,M04,81.6,
PCU212230212230               ,2001,M05,84.5,
PCU212230212230               ,2001,M06,82.9,
PCU212230212230               ,2001,M07,82.9,
PCU212230212230               ,2001,M08,78.5,
PCU212230212230               ,2001,M09,81.8,
PCU212230212230               ,2001,M10,74.2,
PCU212230212230               ,2001,M11,73.8,
PCU212230212230               ,2001,M12,76.4,
PCU212230212230               ,2001,M13,81.7,
PCU212230212230               ,2002,M01,79.9,
PCU212230212230               ,2002,M02,81.2,
PCU212230212230               ,2002,M03,83.1,
PCU212230212230               ,2002,M04,83,
PCU212230212230               ,2002,M05,82.7,
PCU212230212230               ,2002,M06,87.7,
PCU212230212230               ,2002,M07,81.6,
PCU212230212230               ,2002,M08,75.1,
PCU212230212230               ,2002,M09,74.6,
PCU212230212230               ,2002,M10,73.9,
PCU212230212230               ,2002,M11,79,
PCU212230212230               ,2002,M12,79.3,
PCU212230212230               ,2002,M13,80.1,
PCU212230212230               ,2003,M01,84.8,
PCU212230212230               ,2003,M02,82.6,
PCU212230212230               ,2003,M03,80.3,
PCU212230212230               ,2003,M04,76.5,
PCU212230212230               ,2003,M05,83.3,
PCU212230212230               ,2003,M06,86,
PCU212230212230               ,2003,M07,89.5,
PCU212230212230               ,2003,M08,91.7,
PCU212230212230               ,2003,M09,93,
PCU212230212230               ,2003,M10,97.4,
PCU212230212230               ,2003,M11,107,
PCU212230212230               ,2003,M12,108.7,
PCU212230212230               ,2003,M13,90.1,
PCU212230212230               ,2004,M01,115,
PCU212230212230               ,2004,M02,135.2,
PCU212230212230               ,2004,M03,144.4,
PCU212230212230               ,2004,M04,152.2,
PCU212230212230               ,2004,M05,132.9,
PCU212230212230               ,2004,M06,141.4,
PCU212230212230               ,2004,M07,156,
PCU212230212230               ,2004,M08,159.1,
PCU212230212230               ,2004,M09,165.1,
PCU212230212230               ,2004,M10,159.6,
PCU212230212230               ,2004,M11,162.1,
PCU212230212230               ,2004,M12,178.4,
PCU212230212230               ,2004,M13,150.1,
PCU212230212230               ,2005,M01,167.1,
PCU212230212230               ,2005,M02,172.9,
PCU212230212230               ,2005,M03,178.4,
PCU212230212230               ,2005,M04,166.3,
PCU212230212230               ,2005,M05,173.3,
PCU212230212230               ,2005,M06,199.5,
PCU212230212230               ,2005,M07,200.2,
PCU212230212230               ,2005,M08,211.1,
PCU212230212230               ,2005,M09,222.5,
PCU212230212230               ,2005,M10,230,
PCU212230212230               ,2005,M11,241.2,
PCU212230212230               ,2005,M12,247.7,
PCU212230212230               ,2005,M13,200.8,
PCU212230212230               ,2006,M01,252,
PCU212230212230               ,2006,M02,257.9,
PCU212230212230               ,2006,M03,275.9,
PCU212230212230               ,2006,M04,334.9,
PCU212230212230               ,2006,M05,421.4,
PCU212230212230               ,2006,M06,392.6,
PCU212230212230               ,2006,M07,432.4,
PCU212230212230               ,2006,M08,399,
PCU212230212230               ,2006,M09,416.2,
PCU212230212230               ,2006,M10,395.9,
PCU212230212230               ,2006,M11,367.1,
PCU212230212230               ,2006,M12,379.3,
PCU212230212230               ,2006,M13,360.4,
PCU212230212230               ,2007,M01,326.7,
PCU212230212230               ,2007,M02,324.1,
PCU212230212230               ,2007,M03,346.9,
PCU212230212230               ,2007,M04,404.3,
PCU212230212230               ,2007,M05,423.7,
PCU212230212230               ,2007,M06,416.2,
PCU212230212230               ,2007,M07,451.1,
PCU212230212230               ,2007,M08,421.2,
PCU212230212230               ,2007,M09,442.8,
PCU212230212230               ,2007,M10,444.7,
PCU212230212230               ,2007,M11,395.6,
PCU212230212230               ,2007,M12,375.7,
PCU212230212230               ,2007,M13,397.8,
PCU212230212230               ,2008,M01,389,
PCU212230212230               ,2008,M02,440.4,
PCU212230212230               ,2008,M03,473.4,
PCU212230212230               ,2008,M04,486,
PCU212230212230               ,2008,M05,467.3,
PCU212230212230               ,2008,M06,463.1,
PCU212230212230               ,2008,M07,477.5,
PCU212230212230               ,2008,M08,447.6,
PCU212230212230               ,2008,M09,420.7,
PCU212230212230               ,2008,M10,321.9,
PCU212230212230               ,2008,M11,229,
PCU212230212230               ,2008,M12,204.7,
PCU212230212230               ,2008,M13,401.7,
PCU212230212230               ,2009,M01,202,
PCU212230212230               ,2009,M02,218.3,
PCU212230212230               ,2009,M03,218.6,
PCU212230212230               ,2009,M04,259.3,
PCU212230212230               ,2009,M05,266.6,
PCU212230212230               ,2009,M06,300.7,
PCU212230212230               ,2009,M07,302.3,
PCU212230212230               ,2009,M08,367.9,
PCU212230212230               ,2009,M09,342.8,
PCU212230212230               ,2009,M10,349.4,
PCU212230212230               ,2009,M11,361.7,
PCU212230212230               ,2009,M12,375.3,
PCU212230212230               ,2009,M13,297.1,
PCU212230212230               ,2010,M01,378.7,
PCU212230212230               ,2010,M02,368.1,
PCU212230212230               ,2010,M03,420.2,
PCU212230212230               ,2010,M04,412.2,
PCU212230212230               ,2010,M05,374.1,
PCU212230212230               ,2010,M06,353.5,
PCU212230212230               ,2010,M07,380.8,
PCU212230212230               ,2010,M08,424.9,
PCU212230212230               ,2010,M09,446.7,
PCU212230212230               ,2010,M10,503.6,
PCU212230212230               ,2010,M11,484,
PCU212230212230               ,2010,M12,486,
PCU212230212230               ,2010,M13,419.4,
PCU212230212230               ,2011,M01,502.5,
PCU212230212230               ,2011,M02,519.1,
PCU212230212230               ,2011,M03,510.8,
PCU212230212230               ,2011,M04,509.3,
PCU212230212230               ,2011,M05,484.4,
PCU212230212230               ,2011,M06,491.1,
PCU212230212230               ,2011,M07,527.9,
PCU212230212230               ,2011,M08,488.4,
PCU212230212230               ,2011,M09,449,
PCU212230212230               ,2011,M10,397.7,
PCU212230212230               ,2011,M11,419.3,
PCU212230212230               ,2011,M12,405.2,
PCU212230212230               ,2011,M13,475.4,
PCU212230212230               ,2012,M01,429.1,
PCU212230212230               ,2012,M02,456.6,
PCU212230212230               ,2012,M03,455.3,
PCU212230212230               ,2012,M04,440.5,
PCU212230212230               ,2012,M05,419.7,
PCU212230212230               ,2012,M06,398.3,
PCU212230212230               ,2012,M07,411.9,
PCU212230212230               ,2012,M08,412.2,
PCU212230212230               ,2012,M09,443,
PCU212230212230               ,2012,M10,440.4,
PCU212230212230               ,2012,M11,410.2,
PCU212230212230               ,2012,M12,424.1,
PCU212230212230               ,2012,M13,428.4,
PCU212230212230               ,2013,M01,425.4,
PCU212230212230               ,2013,M02,432.7,
PCU212230212230               ,2013,M03,420,
PCU212230212230               ,2013,M04,395.9,
PCU212230212230               ,2013,M05,392.4,
PCU212230212230               ,2013,M06,384.9,
PCU212230212230               ,2013,M07,373.7,
PCU212230212230               ,2013,M08,399.4,
PCU212230212230               ,2013,M09,398.7,
PCU212230212230               ,2013,M10,398.5,
PCU212230212230               ,2013,M11,392.5,
PCU212230212230               ,2013,M12,391.7,
PCU212230212230               ,2013,M13,400.5,
PCU212230212230               ,2014,M01,396.9,
PCU212230212230               ,2014,M02,393.7,
PCU212230212230               ,2014,M03,385.4,
PCU212230212230               ,2014,M04,375,
PCU212230212230               ,2014,M05,384.6,
PCU212230212230               ,2014,M06,381.7,
PCU212230212230               ,2014,M07,397,
PCU212230212230               ,2014,M08,390.5,
PCU212230212230               ,2014,M09,386,
PCU212230212230               ,2014,M10,376.8,
PCU212230212230               ,2014,M11,372.6,
PCU212230212230               ,2014,M12,355.3,
PCU212230212230               ,2014,M13,383,
PCU212230212230               ,2015,M01,333.7,
PCU212230212230               ,2015,M02,316.9,
PCU212230212230               ,2015,M03,336.3,
PCU212230212230               ,2015,M04,349.4,
PCU212230212230               ,2015,M05,353.7,
PCU212230212230               ,2015,M06,339.6,
PCU212230212230               ,2015,M07,310.9,
PCU212230212230               ,2015,M08,300.4,
PCU212230212230               ,2015,M09,302.7,
PCU212230212230               ,2015,M10,296.2,
PCU212230212230               ,2015,M11,278.3,
PCU212230212230               ,2015,M12,268.3,
PCU212230212230               ,2015,M13,315.5,
PCU212230212230               ,2016,M01,253.4,
PCU212230212230               ,2016,M02,263.1,
PCU212230212230               ,2016,M03,279.8,
PCU212230212230               ,2016,M04,280,
PCU212230212230               ,2016,M05,279.1,
PCU212230212230               ,2016,M06,275,
PCU212230212230               ,2016,M07,290.3,
PCU212230212230               ,2016,M08,297.7,
PCU212230212230               ,2016,M09,291,
PCU212230212230               ,2016,M10,297.7,
PCU212230212230               ,2016,M11,320.6,
PCU212230212230               ,2016,M12,338.2,
PCU212230212230               ,2016,M13,288.8,
PCU212230212230               ,2017,M01,344.3,
PCU212230212230               ,2017,M02,350.4,
PCU212230212230               ,2017,M03,351.2,
PCU212230212230               ,2017,M04,346.6,
PCU212230212230               ,2017,M05,335,
PCU212230212230               ,2017,M06,328.2,
PCU212230212230               ,2017,M07,357.7,
PCU212230212230               ,2017,M08,375.3,
PCU212230212230               ,2017,M09,392.6,
PCU212230212230               ,2017,M10,403.9,
PCU212230212230               ,2017,M11,399.4,
PCU212230212230               ,2017,M12,398.2,
PCU212230212230               ,2017,M13,365.2,
PCU212230212230               ,2018,M01,407,
PCU212230212230               ,2018,M02,412.6,
PCU212230212230               ,2018,M03,407.4,
PCU212230212230               ,2018,M04,397,
PCU212230212230               ,2018,M05,400,
PCU212230212230               ,2018,M06,408.9,
PCU212230212230               ,2018,M07,377.8,
PCU212230212230               ,2018,M08,354.8,
PCU212230212230               ,2018,M09,350,
PCU212230212230               ,2018,M10,354.6,
PCU212230212230               ,2018,M11,353.6,
PCU212230212230               ,2018,M12,350.7,
PCU212230212230               ,2018,M13,381.2,
PCU212230212230               ,2019,M01,349.5,
PCU212230212230               ,2019,M02,357.7,
PCU212230212230               ,2019,M03,367.6,
PCU212230212230               ,2019,M04,373.5,
PCU212230212230               ,2019,M05,350.6,
PCU212230212230               ,2019,M06,343.8,
PCU212230212230               ,2019,M07,352.8,
PCU212230212230               ,2019,M08,338,
PCU212230212230               ,2019,M09,350.9,
PCU212230212230               ,2019,M10,348.3,
PCU212230212230               ,2019,M11,349.3,
PCU212230212230               ,2019,M12,362.4,
PCU212230212230               ,2019,M13,353.7,
PCU212230212230               ,2020,M01,357.5,
PCU212230212230               ,2020,M02,328.5,
PCU212230212230               ,2020,M03,311.9,
PCU212230212230               ,2020,M04,296.2,
PCU212230212230               ,2020,M05,312.4,
PCU212230212230               ,2020,M06,334.2,
PCU212230212230               ,2020,M07,369.5,
PCU212230212230               ,2020,M08,396.4,
PCU212230212230               ,2020,M09,398.5,
PCU212230212230               ,2020,M10,369.4,
PCU212230212230               ,2020,M11,412.4,
PCU212230212230               ,2020,M12,429.2,
PCU212230212230               ,2020,M13,359.7,
PCU212230212230               ,2021,M01,422.1,
PCU212230212230               ,2021,M02,427.3,
PCU212230212230               ,2021,M03,453.5,
PCU212230212230               ,2021,M04,443.4,
PCU212230212230               ,2021,M05,537.1,
PCU212230212230               ,2021,M06,475.6,
PCU212230212230               ,2021,M07,482.731,
PCU212230212230               ,2021,M08,473.245,
PCU212230212230               ,2021,M09,479.931,
PCU212230212230               ,2021,M10,448.746,
PCU212230212230               ,2021,M11,486.097,
PCU212230212230               ,2021,M12,447.773,
PCU212230212230               ,2021,M13,464.792,
PCU212230212230               ,2022,M01,482.202,
PCU212230212230               ,2022,M02,474.594,
PCU212230212230               ,2022,M03,518.563,
PCU212230212230               ,2022,M04,518.331,
PCU212230212230               ,2022,M05,463.154,
PCU212230212230               ,2022,M06,465.832,
PCU212230212230               ,2022,M07,358.358,
PCU212230212230               ,2022,M08,394.042,
PCU212230212230               ,2022,M09,395.713,
PCU212230212230               ,2022,M10,401.378,
PCU212230212230               ,2022,M11,450.497,
PCU212230212230               ,2022,M12,430.655,
PCU212230212230               ,2022,M13,446.11,
PCU212230212230               ,2023,M01,512.842,
PCU212230212230               ,2023,M02,466.595,
PCU212230212230               ,2023,M03,455.313,
PCU212230212230               ,2023,M04,452.287,
PCU212230212230               ,2023,M05,433.883,
PCU212230212230               ,2023,M06,454.857,P
PCU212230212230               ,2023,M07,437.395,P
PCU212230212230               ,2023,M08,407.569,P
PCU212230212230               ,2023,M09,413.322,P
PCU2122302122301              ,2014,M06,100,
PCU2122302122301              ,2014,M07,100.3,
PCU2122302122301              ,2014,M08,105.7,
PCU2122302122301              ,2014,M09,104.9,
PCU2122302122301              ,2014,M10,104.3,
PCU2122302122301              ,2014,M11,103.5,
PCU2122302122301              ,2014,M12,105.3,
PCU2122302122301              ,2015,M01,96.2,
PCU2122302122301              ,2015,M02,94.5,
PCU2122302122301              ,2015,M03,98.1,
PCU2122302122301              ,2015,M05,104.5,
PCU2122302122301              ,2015,M06,99.3,
PCU2122302122301              ,2015,M07,99,
PCU2122302122301              ,2015,M08,96.1,
PCU2122302122304              ,2003,M12,100,
PCU2122302122304              ,2004,M01,105.6,
PCU2122302122304              ,2004,M02,124.6,
PCU2122302122304              ,2004,M03,133,
PCU2122302122304              ,2004,M04,140.4,
PCU2122302122304              ,2004,M05,122.8,
PCU2122302122304              ,2004,M06,130.8,
PCU2122302122304              ,2004,M07,144.3,
PCU2122302122304              ,2004,M08,147.1,
PCU2122302122304              ,2004,M09,152.9,
PCU2122302122304              ,2004,M10,147.4,
PCU2122302122304              ,2004,M11,149.6,
PCU2122302122304              ,2004,M12,165.1,
PCU2122302122304              ,2004,M13,138.6,
PCU2122302122304              ,2005,M01,154.6,
PCU2122302122304              ,2005,M02,159.9,
PCU2122302122304              ,2005,M03,165,
PCU2122302122304              ,2005,M04,153.7,
PCU2122302122304              ,2005,M05,160.3,
PCU2122302122304              ,2005,M06,184.9,
PCU2122302122304              ,2005,M07,185.8,
PCU2122302122304              ,2005,M08,196,
PCU2122302122304              ,2005,M09,206.7,
PCU2122302122304              ,2005,M10,213.6,
PCU2122302122304              ,2005,M11,224.1,
PCU2122302122304              ,2005,M12,229.8,
PCU2122302122304              ,2005,M13,186.2,
PCU2122302122304              ,2006,M01,233.8,
PCU2122302122304              ,2006,M02,239.1,
PCU2122302122304              ,2006,M03,255.7,
PCU2122302122304              ,2006,M04,310.3,
PCU2122302122304              ,2006,M05,391.6,
PCU2122302122304              ,2006,M06,365.6,
PCU2122302122304              ,2006,M07,403,
PCU2122302122304              ,2006,M08,371,
PCU2122302122304              ,2006,M09,387.5,
PCU2122302122304              ,2006,M10,368.4,
PCU2122302122304              ,2006,M11,340.5,
PCU2122302122304              ,2006,M12,351.9,
PCU2122302122304              ,2006,M13,334.9,
PCU2122302122304              ,2007,M01,300.6,
PCU2122302122304              ,2007,M02,296.1,
PCU2122302122304              ,2007,M03,320.1,
PCU2122302122304              ,2007,M04,376.9,
PCU2122302122304              ,2007,M05,396.1,
PCU2122302122304              ,2007,M06,388.7,
PCU2122302122304              ,2007,M07,423.7,
PCU2122302122304              ,2007,M08,395.2,
PCU2122302122304              ,2007,M09,415.4,
PCU2122302122304              ,2007,M10,417.4,
PCU2122302122304              ,2007,M11,367.3,
PCU2122302122304              ,2007,M12,345.9,
PCU2122302122304              ,2007,M13,370.3,
PCU2122302122304              ,2008,M01,359.7,
PCU2122302122304              ,2008,M02,407.5,
PCU2122302122304              ,2008,M03,437.3,
PCU2122302122304              ,2008,M04,447.1,
